State Name,State Code,Date,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting
WA,53,7/7/20,20,Good,Ozone,53-033-0080,11
WA,53,7/8/20,30,Good,Ozone,53-033-0017,11
WA,53,7/9/20,25,Good,NO2,53-033-1011,11
WA,53,7/10/20,31,Good,Ozone,53-033-0017,11
WA,53,7/11/20,27,Good,Ozone,53-033-0017,11
WA,53,7/12/20,35,Good,Ozone,53-033-0080,11
WA,53,7/13/20,34,Good,Ozone,53-033-0023,11
WA,53,7/14/20,39,Good,Ozone,53-033-0023,11
WA,53,7/15/20,38,Good,Ozone,53-033-0023,10
WA,53,7/16/20,35,Good,Ozone,53-033-0017,11
WA,53,7/17/20,28,Good,PM2.5,53-033-1011,11
WA,53,7/18/20,31,Good,Ozone,53-033-0017,11
WA,53,7/19/20,31,Good,Ozone,53-033-0023,11
WA,53,7/20/20,44,Good,Ozone,53-033-0023,11
WA,53,7/21/20,46,Good,Ozone,53-033-0017,11
WA,53,7/22/20,20,Good,PM2.5,53-033-1011,11
WA,53,7/23/20,21,Good,PM2.5,53-033-1011,11
WA,53,7/24/20,26,Good,Ozone,53-033-0017,11
WA,53,7/25/20,32,Good,Ozone,53-033-0023,11
WA,53,7/26/20,43,Good,Ozone,53-033-0023,11
WA,53,7/27/20,77,Moderate,Ozone,53-033-0010,11
WA,53,7/28/20,38,Good,Ozone,53-033-0023,11
WA,53,7/29/20,64,Moderate,Ozone,53-033-0023,11
WA,53,7/30/20,77,Moderate,Ozone,53-033-0010,10
WA,53,7/31/20,41,Good,NO2,53-033-0080,10
WA,53,8/1/20,33,Good,NO2,53-033-0030,10
WA,53,8/2/20,28,Good,Ozone,53-033-0010,10
WA,53,8/3/20,29,Good,Ozone,53-033-0010,10
WA,53,8/4/20,41,Good,PM2.5,53-033-2004,11
WA,53,8/5/20,41,Good,Ozone,53-033-0023,11
WA,53,8/6/20,23,Good,Ozone,53-033-0057,11
WA,53,8/7/20,34,Good,PM2.5,53-033-0030,11
WA,53,8/8/20,66,Moderate,PM2.5,53-033-0030,11
WA,53,8/9/20,30,Good,Ozone,53-033-0023,11
WA,53,8/10/20,37,Good,Ozone,53-033-0023,11
WA,53,8/11/20,42,Good,PM2.5,53-033-0030,11
WA,53,8/12/20,36,Good,Ozone,53-033-0023,11
WA,53,8/13/20,44,Good,Ozone,53-033-0023,11
WA,53,8/14/20,45,Good,PM2.5,53-033-1011,11
WA,53,8/15/20,48,Good,Ozone,53-033-0080,10
WA,53,8/16/20,67,Moderate,Ozone,53-033-0010,10
WA,53,8/17/20,61,Moderate,Ozone,53-033-0023,10
WA,53,8/18/20,33,Good,Ozone,53-033-0023,11
WA,53,8/19/20,41,Good,Ozone,53-033-0023,11
WA,53,8/20/20,29,Good,Ozone,53-033-0023,11
WA,53,8/21/20,25,Good,PM2.5,53-033-0057,11
WA,53,8/22/20,31,Good,Ozone,53-033-0080,11
WA,53,8/23/20,38,Good,Ozone,53-033-0023,11
WA,53,8/24/20,34,Good,Ozone,53-033-0023,11
WA,53,8/25/20,35,Good,Ozone,53-033-0023,11
WA,53,8/26/20,36,Good,Ozone,53-033-0023,11
WA,53,8/27/20,35,Good,Ozone,53-033-0023,11
WA,53,8/28/20,42,Good,Ozone,53-033-0023,11
WA,53,8/29/20,31,Good,PM2.5,53-033-0030,11
WA,53,8/30/20,42,Good,PM2.5,53-033-0030,11
WA,53,8/31/20,34,Good,NO2,53-033-0030,10
WA,53,9/1/20,2,Good,CO,53-033-0080,1
WV,54,1/1/20,34,Good,Ozone,54-039-0020,2
WV,54,1/2/20,27,Good,Ozone,54-039-0020,1
WV,54,1/3/20,25,Good,PM2.5,54-039-0020,1
WV,54,1/4/20,21,Good,Ozone,54-039-0020,2
WV,54,1/5/20,29,Good,Ozone,54-039-0020,1
WV,54,1/6/20,30,Good,Ozone,54-039-0020,1
WV,54,1/7/20,27,Good,Ozone,54-039-0020,2
WV,54,1/8/20,31,Good,Ozone,54-039-0020,1
WV,54,1/9/20,26,Good,PM2.5,54-039-0020,1
WV,54,1/10/20,32,Good,Ozone,54-039-0020,2
WV,54,1/11/20,32,Good,Ozone,54-039-0020,1
WV,54,1/12/20,24,Good,Ozone,54-039-0020,1
WV,54,1/13/20,35,Good,PM2.5,54-039-1005,2
WV,54,1/14/20,33,Good,PM2.5,54-039-0020,1
WV,54,1/15/20,27,Good,Ozone,54-039-0020,1
WV,54,1/16/20,30,Good,Ozone,54-039-0020,2
WV,54,1/17/20,26,Good,Ozone,54-039-0020,1
WV,54,1/18/20,33,Good,Ozone,54-039-0020,1
WV,54,1/19/20,32,Good,PM2.5,54-039-0020,2
WV,54,1/20/20,41,Good,PM2.5,54-039-0020,1
WV,54,1/21/20,37,Good,PM2.5,54-039-0020,1
WV,54,1/22/20,51,Moderate,PM2.5,54-039-1005,2
WV,54,1/23/20,52,Moderate,PM2.5,54-039-0020,1
WV,54,1/24/20,31,Good,Ozone,54-039-0020,1
WV,54,1/25/20,23,Good,Ozone,54-039-0020,2
WV,54,1/26/20,29,Good,Ozone,54-039-0020,1
WV,54,1/27/20,45,Good,PM2.5,54-039-0020,1
WV,54,1/28/20,38,Good,PM2.5,54-039-0020,2
WV,54,1/29/20,33,Good,PM2.5,54-039-0020,1
WV,54,1/30/20,25,Good,Ozone,54-039-0020,1
WV,54,1/31/20,54,Moderate,PM2.5,54-039-1005,2
WV,54,2/1/20,34,Good,PM2.5,54-039-0020,1
WV,54,2/2/20,37,Good,Ozone,54-039-0020,1
WV,54,2/3/20,38,Good,Ozone,54-039-0020,2
WV,54,2/4/20,40,Good,Ozone,54-039-0020,1
WV,54,2/5/20,24,Good,Ozone,54-039-0020,1
WV,54,2/6/20,17,Good,PM2.5,54-039-1005,2
WV,54,2/7/20,31,Good,Ozone,54-039-0020,1
WV,54,2/8/20,32,Good,Ozone,54-039-0020,1
WV,54,2/9/20,31,Good,Ozone,54-039-0020,2
WV,54,2/10/20,31,Good,Ozone,54-039-0020,1
WV,54,2/11/20,20,Good,PM2.5,54-039-0020,1
WV,54,2/12/20,50,Good,PM2.5,54-039-1005,2
WV,54,2/13/20,30,Good,Ozone,54-039-0020,1
WV,54,2/14/20,33,Good,PM2.5,54-039-0020,1
WV,54,2/15/20,32,Good,Ozone,54-039-0020,2
WV,54,2/16/20,37,Good,Ozone,54-039-0020,1
WV,54,2/17/20,38,Good,PM2.5,54-039-0020,1
WV,54,2/18/20,44,Good,PM2.5,54-039-1005,2
WV,54,2/19/20,43,Good,PM2.5,54-039-0020,1
WV,54,2/20/20,34,Good,Ozone,54-039-0020,1
WV,54,2/21/20,37,Good,PM2.5,54-039-0020,2
WV,54,2/22/20,38,Good,Ozone,54-039-0020,1
WV,54,2/23/20,40,Good,Ozone,54-039-0020,1
WV,54,2/24/20,40,Good,Ozone,54-039-0020,2
WV,54,2/25/20,32,Good,Ozone,54-039-0020,1
WV,54,2/26/20,33,Good,Ozone,54-039-0020,1
WV,54,2/27/20,33,Good,Ozone,54-039-0020,2
WV,54,2/28/20,35,Good,Ozone,54-039-0020,1
WV,54,2/29/20,39,Good,Ozone,54-039-0020,1
WV,54,3/1/20,40,Good,Ozone,54-039-0020,2
WV,54,3/2/20,38,Good,Ozone,54-039-0020,1
WV,54,3/3/20,41,Good,Ozone,54-039-0020,1
WV,54,3/4/20,44,Good,Ozone,54-039-0020,2
WV,54,3/5/20,31,Good,Ozone,54-039-0020,1
WV,54,3/6/20,32,Good,Ozone,54-039-0020,1
WV,54,3/7/20,36,Good,Ozone,54-039-0020,2
WV,54,3/8/20,38,Good,Ozone,54-039-0020,1
WV,54,3/9/20,44,Good,Ozone,54-039-0020,1
WV,54,3/10/20,37,Good,Ozone,54-039-0020,2
WV,54,3/11/20,29,Good,Ozone,54-039-0020,1
WV,54,3/12/20,38,Good,Ozone,54-039-0020,1
WV,54,3/13/20,41,Good,Ozone,54-039-0020,2
WV,54,3/14/20,35,Good,Ozone,54-039-0020,1
WV,54,3/15/20,31,Good,Ozone,54-039-0020,1
WV,54,3/16/20,27,Good,PM2.5,54-039-0020,2
WV,54,3/17/20,31,Good,PM2.5,54-039-0020,1
WV,54,3/18/20,29,Good,Ozone,54-039-0020,1
WV,54,3/19/20,35,Good,PM2.5,54-039-0020,2
WV,54,3/20/20,38,Good,Ozone,54-039-0020,1
WV,54,3/21/20,29,Good,Ozone,54-039-0020,1
WV,54,3/22/20,33,Good,Ozone,54-039-0020,2
WV,54,3/23/20,27,Good,Ozone,54-039-0020,1
WV,54,3/24/20,34,Good,Ozone,54-039-0020,1
WV,54,3/25/20,46,Good,PM2.5,54-039-0020,2
WV,54,3/26/20,46,Good,Ozone,54-039-0020,1
WV,54,3/27/20,44,Good,Ozone,54-039-0020,1
WV,54,3/28/20,46,Good,PM2.5,54-039-1005,2
WV,54,3/29/20,49,Good,Ozone,54-039-0020,1
WV,54,3/30/20,48,Good,Ozone,54-039-0020,1
WV,54,3/31/20,31,Good,Ozone,54-039-0020,2
WV,54,4/1/20,26,Good,Ozone,54-039-0020,1
WV,54,4/2/20,42,Good,Ozone,54-039-0020,1
WV,54,4/3/20,47,Good,Ozone,54-039-0020,2
WV,54,4/4/20,61,Moderate,Ozone,54-039-0020,1
WV,54,4/5/20,61,Moderate,Ozone,54-039-0020,1
WV,54,4/6/20,43,Good,PM2.5,54-039-1005,2
WV,54,4/7/20,44,Good,Ozone,54-039-0020,1
WV,54,4/8/20,39,Good,Ozone,54-039-0020,1
WV,54,4/9/20,48,Good,Ozone,54-039-0020,2
WV,54,4/10/20,37,Good,Ozone,54-039-0020,1
WV,54,4/11/20,47,Good,Ozone,54-039-0020,1
WV,54,4/12/20,44,Good,Ozone,54-039-0020,2
WV,54,4/13/20,33,Good,Ozone,54-039-0020,1
WV,54,4/14/20,35,Good,Ozone,54-039-0020,1
WV,54,4/15/20,46,Good,Ozone,54-039-0020,2
WV,54,4/16/20,46,Good,Ozone,54-039-0020,1
WV,54,4/17/20,48,Good,Ozone,54-039-0020,1
WV,54,4/18/20,43,Good,Ozone,54-039-0020,2
WV,54,4/19/20,46,Good,Ozone,54-039-0020,1
WV,54,4/20/20,48,Good,Ozone,54-039-0020,1
WV,54,4/21/20,47,Good,Ozone,54-039-0020,2
WV,54,4/22/20,46,Good,Ozone,54-039-0020,1
WV,54,4/23/20,31,Good,Ozone,54-039-0020,1
WV,54,4/24/20,43,Good,PM2.5,54-039-1005,2
WV,54,4/25/20,29,Good,Ozone,54-039-0020,1
WV,54,4/26/20,36,Good,Ozone,54-039-0020,1
WV,54,4/27/20,41,Good,Ozone,54-039-0020,2
WV,54,4/28/20,43,Good,Ozone,54-039-0020,1
WV,54,4/29/20,50,Good,Ozone,54-039-0020,1
WV,54,4/30/20,7,Good,PM2.5,54-039-0020,2
WV,54,5/1/20,28,Good,Ozone,54-039-0020,1
WV,54,5/2/20,51,Moderate,Ozone,54-039-0020,1
WV,54,5/3/20,46,Good,PM2.5,54-039-1005,2
WV,54,5/4/20,48,Good,Ozone,54-039-0020,1
WV,54,5/5/20,30,Good,Ozone,54-039-0020,1
WV,54,5/6/20,35,Good,Ozone,54-039-0020,2
WV,54,5/7/20,48,Good,Ozone,54-039-0020,1
WV,54,5/8/20,39,Good,Ozone,54-039-0020,1
WV,54,5/9/20,39,Good,Ozone,54-039-0020,2
WV,54,5/10/20,47,Good,Ozone,54-039-0020,1
WV,54,5/11/20,31,Good,Ozone,54-039-0020,1
WV,54,5/12/20,43,Good,Ozone,54-039-0020,2
WV,54,5/13/20,35,Good,Ozone,54-039-0020,1
WV,54,5/14/20,42,Good,Ozone,54-039-0020,1
WV,54,5/15/20,44,Good,Ozone,54-039-0020,2
WV,54,5/16/20,42,Good,Ozone,54-039-0020,1
WV,54,5/17/20,44,Good,Ozone,54-039-0020,1
WV,54,5/18/20,35,Good,Ozone,54-039-0020,2
WV,54,5/19/20,35,Good,Ozone,54-039-0020,1
WV,54,5/20/20,31,Good,Ozone,54-039-0020,1
WV,54,5/21/20,18,Good,Ozone,54-039-0020,2
WV,54,5/22/20,31,Good,Ozone,54-039-0020,1
WV,54,5/23/20,35,Good,Ozone,54-039-0020,1
WV,54,5/24/20,40,Good,PM2.5,54-039-0020,2
WV,54,5/25/20,39,Good,Ozone,54-039-0020,1
WV,54,5/26/20,41,Good,Ozone,54-039-0020,1
WV,54,5/27/20,29,Good,Ozone,54-039-0020,2
WV,54,5/28/20,32,Good,Ozone,54-039-0020,1
WV,54,5/29/20,35,Good,Ozone,54-039-0020,1
WV,54,5/30/20,44,Good,Ozone,54-039-0020,2
WV,54,5/31/20,41,Good,Ozone,54-039-0020,1
WV,54,6/1/20,45,Good,Ozone,54-039-0020,1
WV,54,6/2/20,45,Good,Ozone,54-039-0020,2
WV,54,6/3/20,47,Good,PM2.5,54-039-0020,1
WV,54,6/4/20,47,Good,PM2.5,54-039-0020,1
WV,54,6/5/20,34,Good,Ozone,54-039-0020,1
WV,54,6/6/20,49,Good,Ozone,54-039-0020,1
WV,54,6/7/20,44,Good,Ozone,54-039-0020,1
WV,54,6/8/20,44,Good,Ozone,54-039-0020,1
WV,54,6/9/20,37,Good,PM2.5,54-039-0020,1
WV,54,6/10/20,31,Good,Ozone,54-039-0020,1
WV,54,6/11/20,37,Good,Ozone,54-039-0020,2
WV,54,6/12/20,58,Moderate,Ozone,54-039-0020,1
WV,54,6/13/20,44,Good,Ozone,54-039-0020,1
WV,54,6/14/20,34,Good,Ozone,54-039-0020,2
WV,54,6/15/20,37,Good,Ozone,54-039-0020,1
WV,54,6/16/20,37,Good,Ozone,54-039-0020,1
WV,54,6/17/20,29,Good,PM2.5,54-039-1005,2
WV,54,6/18/20,30,Good,Ozone,54-039-0020,1
WV,54,6/19/20,41,Good,Ozone,54-039-0020,1
WV,54,6/20/20,61,Moderate,Ozone,54-039-0020,2
WV,54,6/21/20,50,Good,Ozone,54-039-0020,1
WV,54,6/22/20,38,Good,Ozone,54-039-0020,1
WV,54,6/23/20,28,Good,Ozone,54-039-0020,2
WV,54,6/24/20,45,Good,Ozone,54-039-0020,1
WV,54,6/25/20,45,Good,Ozone,54-039-0020,1
WV,54,6/26/20,46,Good,Ozone,54-039-0020,2
WV,54,6/27/20,84,Moderate,PM2.5,54-039-0020,1
WV,54,6/28/20,62,Moderate,PM2.5,54-039-0020,1
WV,54,6/29/20,39,Good,PM2.5,54-039-1005,2
WV,54,6/30/20,30,Good,PM2.5,54-039-0020,1
WV,54,7/1/20,58,Moderate,Ozone,54-039-0020,1
WV,54,7/2/20,42,Good,Ozone,54-039-0020,2
WV,54,7/3/20,48,Good,Ozone,54-039-0020,1
WV,54,7/4/20,58,Moderate,PM2.5,54-039-0020,1
WV,54,7/5/20,64,Moderate,Ozone,54-039-0020,2
WV,54,7/6/20,37,Good,Ozone,54-039-0020,1
WV,54,7/7/20,33,Good,PM2.5,54-039-0020,1
WV,54,7/8/20,49,Good,Ozone,54-039-0020,1
WV,54,7/9/20,37,Good,PM2.5,54-039-0020,1
WV,54,7/10/20,35,Good,Ozone,54-039-0020,1
WV,54,7/11/20,41,Good,Ozone,54-039-0020,2
WV,54,7/12/20,74,Moderate,Ozone,54-039-0020,1
WV,54,7/13/20,33,Good,PM2.5,54-039-0020,1
WV,54,7/14/20,51,Moderate,Ozone,54-039-0020,2
WV,54,7/15/20,50,Good,Ozone,54-039-0020,1
WV,54,7/16/20,45,Good,PM2.5,54-039-0020,1
WV,54,7/17/20,44,Good,Ozone,54-039-0020,2
WV,54,7/18/20,35,Good,Ozone,54-039-0020,1
WV,54,7/19/20,36,Good,PM2.5,54-039-0020,1
WV,54,7/20/20,42,Good,PM2.5,54-039-1005,2
WV,54,7/21/20,39,Good,Ozone,54-039-0020,1
WV,54,7/22/20,38,Good,Ozone,54-039-0020,1
WV,54,7/23/20,26,Good,Ozone,54-039-0020,2
WV,54,7/24/20,40,Good,Ozone,54-039-0020,1
WV,54,7/25/20,42,Good,Ozone,54-039-0020,1
WV,54,7/26/20,34,Good,PM2.5,54-039-0020,2
WV,54,7/27/20,28,Good,Ozone,54-039-0020,1
WV,54,7/28/20,32,Good,Ozone,54-039-0020,1
WV,54,7/29/20,44,Good,Ozone,54-039-0020,2
WV,54,7/30/20,30,Good,Ozone,54-039-0020,1
WV,54,7/31/20,34,Good,Ozone,54-039-0020,1
WV,54,8/1/20,28,Good,PM2.5,54-039-1005,2
WV,54,8/2/20,34,Good,Ozone,54-039-0020,1
WV,54,8/3/20,35,Good,Ozone,54-039-0020,1
WV,54,8/4/20,40,Good,Ozone,54-039-0020,2
WV,54,8/5/20,46,Good,Ozone,54-039-0020,1
WV,54,8/6/20,37,Good,Ozone,54-039-0020,1
WV,54,8/7/20,53,Moderate,PM2.5,54-039-1005,2
WV,54,8/8/20,55,Moderate,PM2.5,54-039-0020,1
WV,54,8/9/20,54,Moderate,Ozone,54-039-0020,1
WV,54,8/10/20,46,Good,PM2.5,54-039-1005,2
WV,54,8/11/20,49,Good,Ozone,54-039-0020,1
WV,54,8/12/20,44,Good,Ozone,54-039-0020,1
WV,54,8/13/20,44,Good,Ozone,54-039-0020,2
WV,54,8/14/20,35,Good,Ozone,54-039-0020,1
WV,54,8/15/20,24,Good,Ozone,54-039-0020,1
WV,54,8/16/20,35,Good,Ozone,54-039-0020,2
WV,54,8/17/20,44,Good,Ozone,54-039-0020,1
WV,54,8/18/20,41,Good,Ozone,54-039-0020,1
WV,54,8/19/20,35,Good,Ozone,54-039-0020,2
WV,54,8/20/20,42,Good,Ozone,54-039-0020,1
WV,54,8/21/20,35,Good,PM2.5,54-039-0020,1
WV,54,8/22/20,32,Good,PM2.5,54-039-1005,2
WV,54,8/23/20,33,Good,Ozone,54-039-0020,1
WV,54,8/24/20,36,Good,Ozone,54-039-0020,1
WV,54,8/25/20,45,Good,PM2.5,54-039-1005,2
WV,54,8/26/20,45,Good,PM2.5,54-039-0020,1
WV,54,8/27/20,40,Good,PM2.5,54-039-0020,1
WV,54,8/28/20,34,Good,PM2.5,54-039-0020,2
WV,54,8/29/20,40,Good,Ozone,54-039-0020,1
WV,54,8/30/20,45,Good,Ozone,54-039-0020,1
WV,54,8/31/20,30,Good,Ozone,54-039-0020,2
WV,54,9/1/20,31,Good,Ozone,54-039-0020,1
WV,54,9/2/20,28,Good,Ozone,54-039-0020,1
WV,54,9/3/20,38,Good,PM2.5,54-039-1005,2
WV,54,9/4/20,35,Good,PM2.5,54-039-0020,1
WV,54,9/5/20,38,Good,Ozone,54-039-0020,1
WV,54,9/6/20,38,Good,Ozone,54-039-0020,2
WV,54,9/7/20,33,Good,Ozone,54-039-0020,1
WV,54,9/8/20,40,Good,Ozone,54-039-0020,1
WV,54,9/9/20,32,Good,Ozone,54-039-0020,2
WV,54,9/10/20,28,Good,Ozone,54-039-0020,1
WV,54,9/11/20,44,Good,PM2.5,54-039-0020,1
WV,54,9/12/20,36,Good,PM2.5,54-039-1005,2
WV,54,9/13/20,19,Good,Ozone,54-039-0020,1
WV,54,9/14/20,35,Good,Ozone,54-039-0020,1
WV,54,9/15/20,25,Good,Ozone,54-039-0020,2
WV,54,9/16/20,31,Good,Ozone,54-039-0020,1
WV,54,9/17/20,25,Good,Ozone,54-039-0020,1
WV,54,9/18/20,48,Good,PM2.5,54-039-0020,2
WV,54,9/19/20,34,Good,Ozone,54-039-0020,1
WV,54,9/20/20,30,Good,Ozone,54-039-0020,1
WV,54,9/21/20,37,Good,Ozone,54-039-0020,2
WV,54,9/22/20,41,Good,Ozone,54-039-0020,1
WV,54,9/23/20,41,Good,Ozone,54-039-0020,1
WV,54,9/24/20,43,Good,PM2.5,54-039-0020,2
WV,54,9/25/20,30,Good,Ozone,54-039-0020,1
WV,54,9/26/20,31,Good,Ozone,54-039-0020,1
WV,54,9/27/20,29,Good,Ozone,54-039-0020,2
WV,54,9/28/20,31,Good,Ozone,54-039-0020,1
WV,54,9/29/20,19,Good,Ozone,54-039-0020,1
WV,54,9/30/20,29,Good,Ozone,54-039-0020,2
WV,54,10/1/20,2,Good,CO,54-039-0020,1
WI,55,1/1/20,35,Good,PM2.5,55-079-0010,3
WI,55,1/2/20,28,Good,PM2.5,55-079-0010,3
WI,55,1/3/20,43,Good,PM2.5,55-079-0026,3
WI,55,1/4/20,31,Good,Ozone,55-079-0026,3
WI,55,1/5/20,36,Good,PM2.5,55-079-0010,3
WI,55,1/6/20,25,Good,Ozone,55-079-0026,3
WI,55,1/7/20,31,Good,Ozone,55-079-0026,3
WI,55,1/8/20,28,Good,Ozone,55-079-0026,3
WI,55,1/9/20,34,Good,PM2.5,55-079-0010,3
WI,55,1/10/20,65,Moderate,PM2.5,55-079-0010,3
WI,55,1/11/20,32,Good,Ozone,55-079-0026,3
WI,55,1/12/20,28,Good,Ozone,55-079-0026,3
WI,55,1/13/20,45,Good,PM2.5,55-079-0010,3
WI,55,1/14/20,58,Moderate,PM2.5,55-079-0010,3
WI,55,1/15/20,62,Moderate,PM2.5,55-079-0010,3
WI,55,1/16/20,42,Good,PM2.5,55-079-0010,3
WI,55,1/17/20,34,Good,NO2,55-079-0026,3
WI,55,1/18/20,32,Good,PM2.5,55-079-0010,3
WI,55,1/19/20,28,Good,Ozone,55-079-0026,3
WI,55,1/20/20,38,Good,NO2,55-079-0026,3
WI,55,1/21/20,57,Moderate,PM2.5,55-079-0010,3
WI,55,1/22/20,60,Moderate,PM2.5,55-079-0010,3
WI,55,1/23/20,70,Moderate,PM2.5,55-079-0010,3
WI,55,1/24/20,58,Moderate,PM2.5,55-079-0010,3
WI,55,1/25/20,43,Good,PM2.5,55-079-0010,3
WI,55,1/26/20,53,Moderate,PM2.5,55-079-0010,3
WI,55,1/27/20,39,Good,PM2.5,55-079-0026,3
WI,55,1/28/20,36,Good,PM2.5,55-079-0010,3
WI,55,1/29/20,50,Good,PM2.5,55-079-0010,3
WI,55,1/30/20,70,Moderate,PM2.5,55-079-0010,3
WI,55,1/31/20,76,Moderate,PM2.5,55-079-0010,3
WI,55,2/1/20,55,Moderate,PM2.5,55-079-0010,3
WI,55,2/2/20,34,Good,Ozone,55-079-0026,3
WI,55,2/3/20,33,Good,NO2,55-079-0056,3
WI,55,2/4/20,30,Good,Ozone,55-079-0026,3
WI,55,2/5/20,35,Good,NO2,55-079-0056,3
WI,55,2/6/20,34,Good,NO2,55-079-0056,3
WI,55,2/7/20,38,Good,PM2.5,55-079-0010,3
WI,55,2/8/20,35,Good,PM2.5,55-079-0010,3
WI,55,2/9/20,61,Moderate,PM2.5,55-079-0010,3
WI,55,2/10/20,49,Good,PM2.5,55-079-0010,3
WI,55,2/11/20,56,Moderate,PM2.5,55-079-0010,3
WI,55,2/12/20,50,Good,PM2.5,55-079-0010,3
WI,55,2/13/20,29,Good,Ozone,55-079-0026,3
WI,55,2/14/20,33,Good,PM2.5,55-079-0010,3
WI,55,2/15/20,46,Good,PM2.5,55-079-0010,3
WI,55,2/16/20,52,Moderate,PM2.5,55-079-0056,3
WI,55,2/17/20,41,Good,PM2.5,55-079-0010,3
WI,55,2/18/20,40,Good,PM2.5,55-079-0010,3
WI,55,2/19/20,34,Good,Ozone,55-079-0026,3
WI,55,2/20/20,33,Good,Ozone,55-079-0026,3
WI,55,2/21/20,55,Moderate,PM2.5,55-079-0010,3
WI,55,2/22/20,43,Good,PM2.5,55-079-0010,3
WI,55,2/23/20,51,Moderate,PM2.5,55-079-0010,3
WI,55,2/24/20,43,Good,NO2,55-079-0056,3
WI,55,2/25/20,36,Good,Ozone,55-079-0026,3
WI,55,2/26/20,31,Good,Ozone,55-079-0026,3
WI,55,2/27/20,33,Good,Ozone,55-079-0026,3
WI,55,2/28/20,35,Good,Ozone,55-079-0026,3
WI,55,2/29/20,35,Good,Ozone,55-079-0026,3
WI,55,3/1/20,51,Moderate,PM2.5,55-079-0010,3
WI,55,3/2/20,42,Good,PM2.5,55-079-0010,3
WI,55,3/3/20,40,Good,PM2.5,55-079-0010,3
WI,55,3/4/20,35,Good,NO2,55-079-0026,3
WI,55,3/5/20,39,Good,NO2,55-079-0056,3
WI,55,3/6/20,37,Good,NO2,55-079-0056,3
WI,55,3/7/20,40,Good,NO2,55-079-0026,3
WI,55,3/8/20,45,Good,PM2.5,55-079-0010,3
WI,55,3/9/20,60,Moderate,PM2.5,55-079-0010,3
WI,55,3/10/20,31,Good,PM2.5,55-079-0010,3
WI,55,3/11/20,59,Moderate,PM2.5,55-079-0010,3
WI,55,3/12/20,61,Moderate,PM2.5,55-079-0010,3
WI,55,3/13/20,35,Good,Ozone,55-079-0026,3
WI,55,3/14/20,32,Good,Ozone,55-079-0026,3
WI,55,3/15/20,38,Good,Ozone,55-079-0026,3
WI,55,3/16/20,55,Moderate,PM2.5,55-079-0010,3
WI,55,3/17/20,37,Good,Ozone,55-079-0026,3
WI,55,3/18/20,49,Good,PM2.5,55-079-0010,3
WI,55,3/19/20,52,Moderate,PM2.5,55-079-0010,3
WI,55,3/20/20,35,Good,Ozone,55-079-0026,3
WI,55,3/21/20,35,Good,Ozone,55-079-0026,3
WI,55,3/22/20,40,Good,PM2.5,55-079-0010,3
WI,55,3/23/20,59,Moderate,PM2.5,55-079-0010,3
WI,55,3/24/20,69,Moderate,PM2.5,55-079-0010,3
WI,55,3/25/20,65,Moderate,PM2.5,55-079-0026,4
WI,55,3/26/20,40,Good,PM2.5,55-079-0010,4
WI,55,3/27/20,47,Good,PM2.5,55-079-0010,4
WI,55,3/28/20,35,Good,PM2.5,55-079-0010,4
WI,55,3/29/20,34,Good,Ozone,55-079-0085,4
WI,55,3/30/20,37,Good,Ozone,55-079-0085,4
WI,55,3/31/20,30,Good,Ozone,55-079-0085,4
WI,55,4/1/20,28,Good,PM2.5,55-079-0010,4
WI,55,4/2/20,38,Good,PM2.5,55-079-0010,4
WI,55,4/3/20,36,Good,Ozone,55-079-0085,4
WI,55,4/4/20,25,Good,Ozone,55-079-0085,4
WI,55,4/5/20,38,Good,Ozone,55-079-0085,4
WI,55,4/6/20,54,Moderate,PM2.5,55-079-0010,4
WI,55,4/7/20,63,Moderate,PM2.5,55-079-0010,4
WI,55,4/8/20,59,Moderate,PM2.5,55-079-0010,4
WI,55,4/9/20,38,Good,Ozone,55-079-0085,4
WI,55,4/10/20,35,Good,Ozone,55-079-0085,4
WI,55,4/11/20,60,Moderate,PM2.5,55-079-0010,4
WI,55,4/12/20,51,Moderate,PM2.5,55-079-0010,4
WI,55,4/13/20,39,Good,Ozone,55-079-0085,4
WI,55,4/14/20,35,Good,Ozone,55-079-0085,4
WI,55,4/15/20,33,Good,Ozone,55-079-0085,4
WI,55,4/16/20,42,Good,Ozone,55-079-0085,4
WI,55,4/17/20,44,Good,Ozone,55-079-0085,4
WI,55,4/18/20,48,Good,PM2.5,55-079-0010,4
WI,55,4/19/20,38,Good,Ozone,55-079-0026,4
WI,55,4/20/20,44,Good,Ozone,55-079-0085,4
WI,55,4/21/20,40,Good,Ozone,55-079-0085,4
WI,55,4/22/20,41,Good,Ozone,55-079-0026,4
WI,55,4/23/20,62,Moderate,PM2.5,55-079-0010,4
WI,55,4/24/20,56,Moderate,PM2.5,55-079-0010,4
WI,55,4/25/20,43,Good,Ozone,55-079-0085,4
WI,55,4/26/20,41,Good,Ozone,55-079-0085,4
WI,55,4/27/20,43,Good,PM2.5,55-079-0056,4
WI,55,4/28/20,62,Moderate,PM2.5,55-079-0010,4
WI,55,4/29/20,40,Good,Ozone,55-079-0085,4
WI,55,4/30/20,39,Good,Ozone,55-079-0085,4
WI,55,5/1/20,38,Good,Ozone,55-079-0085,4
WI,55,5/2/20,45,Good,Ozone,55-079-0085,4
WI,55,5/3/20,43,Good,Ozone,55-079-0085,4
WI,55,5/4/20,38,Good,Ozone,55-079-0085,4
