State Name,Date,concat,AQI,Category,Defining Parameter,Defining Site,Number of Sites Reporting,COVID,,,state,date,concat,positive
NM,3/7/20,NM.44015,44,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/8/20,NM.44046,35,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/9/20,NM.44077,45,Good,Ozone,35-001-1012,4,81,,,,,,
NM,3/10/20,NM.44107,38,Good,Ozone,35-001-1012,4,not in list,,,,,,
NM,3/11/20,NM.44138,31,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/12/20,NM.44168,33,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/13/20,NM.3/13/20,40,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/14/20,NM.3/14/20,41,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/15/20,NM.3/15/20,43,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/16/20,NM.3/16/20,48,Good,Ozone,35-001-0029,5,368,,,,,,
NM,3/17/20,NM.3/17/20,46,Good,PM10,35-001-0029,5,not in list,,,,,,
NM,3/18/20,NM.3/18/20,42,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/19/20,NM.3/19/20,44,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/20/20,NM.3/20/20,39,Good,Ozone,35-001-0029,5,not in list,,,,,,
NM,3/21/20,NM.3/21/20,43,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/22/20,NM.3/22/20,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/23/20,NM.3/23/20,58,Moderate,Ozone,35-001-1012,5,1294,,,,,,
NM,3/24/20,NM.3/24/20,54,Moderate,Ozone,35-001-0023,5,not in list,,,,,,
NM,3/25/20,NM.3/25/20,51,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/26/20,NM.3/26/20,50,Good,PM10,35-001-0029,5,not in list,,,,,,
NM,3/27/20,NM.3/27/20,52,Moderate,PM10,35-001-0026,5,not in list,,,,,,
NM,3/28/20,NM.3/28/20,44,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/29/20,NM.3/29/20,48,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,3/30/20,NM.3/30/20,48,Good,Ozone,35-001-0023,5,3429,,,,,,
NM,3/31/20,NM.3/31/20,49,Good,Ozone,35-001-0023,5,not in list,,,,,,
NM,4/1/20,NM.43834,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/2/20,NM.43865,45,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/3/20,NM.43894,52,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,4/4/20,NM.43925,45,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/5/20,NM.43955,47,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/6/20,NM.43986,50,Good,Ozone,35-001-1012,5,7605,,,,,,
NM,4/7/20,NM.44016,46,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/8/20,NM.44047,51,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/9/20,NM.44078,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/10/20,NM.44108,61,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/11/20,NM.44139,64,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/12/20,NM.44169,44,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/13/20,NM.4/13/20,39,Good,Ozone,35-001-1012,5,11813,,,,,,
NM,4/14/20,NM.4/14/20,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/15/20,NM.4/15/20,46,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/16/20,NM.4/16/20,48,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/17/20,NM.4/17/20,51,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/18/20,NM.4/18/20,51,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/19/20,NM.4/19/20,48,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/20/20,NM.4/20/20,51,Moderate,Ozone,35-001-1012,5,17391,,,,,,
NM,4/21/20,NM.4/21/20,58,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/22/20,NM.4/22/20,58,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/23/20,NM.4/23/20,45,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/24/20,NM.4/24/20,64,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/25/20,NM.4/25/20,49,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/26/20,NM.4/26/20,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/27/20,NM.4/27/20,47,Good,Ozone,35-001-0023,5,24724,,,,,,
NM,4/28/20,NM.4/28/20,64,Moderate,PM10,35-001-0026,5,not in list,,,,,,
NM,4/29/20,NM.4/29/20,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,4/30/20,NM.4/30/20,54,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/1/20,NM.43835,61,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/2/20,NM.43866,58,Moderate,Ozone,35-001-0023,5,not in list,,,,,,
NM,5/3/20,NM.43895,51,Moderate,Ozone,35-001-0023,5,not in list,,,,,,
NM,5/4/20,NM.43926,54,Moderate,Ozone,35-001-0023,5,32305,,,,,,
NM,5/5/20,NM.43956,58,Moderate,Ozone,35-001-0023,5,not in list,,,,,,
NM,5/6/20,NM.43987,64,Moderate,Ozone,35-001-0023,5,not in list,,,,,,
NM,5/7/20,NM.44017,71,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/8/20,NM.44048,70,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/9/20,NM.44079,73,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/10/20,NM.44109,74,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/11/20,NM.44140,54,Moderate,Ozone,35-001-0023,5,39622,,,,,,
NM,5/12/20,NM.44170,62,Moderate,PM10,35-001-0026,5,not in list,,,,,,
NM,5/13/20,NM.5/13/20,48,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/14/20,NM.5/14/20,64,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/15/20,NM.5/15/20,74,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/16/20,NM.5/16/20,48,Good,Ozone,35-001-0029,5,not in list,,,,,,
NM,5/17/20,NM.5/17/20,51,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/18/20,NM.5/18/20,71,Moderate,Ozone,35-001-1012,5,46370,,,,,,
NM,5/19/20,NM.5/19/20,65,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/20/20,NM.5/20/20,71,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/21/20,NM.5/21/20,61,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/22/20,NM.5/22/20,71,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/23/20,NM.5/23/20,64,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/24/20,NM.5/24/20,67,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/25/20,NM.5/25/20,50,Good,Ozone,35-001-0023,5,52352,,,,,,
NM,5/26/20,NM.5/26/20,58,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,5/27/20,NM.5/27/20,51,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/28/20,NM.5/28/20,70,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/29/20,NM.5/29/20,89,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/30/20,NM.5/30/20,51,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,5/31/20,NM.5/31/20,52,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,6/1/20,NM.43836,61,Moderate,Ozone,35-001-1012,5,59991,,,,,,
NM,6/2/20,NM.43867,58,Moderate,Ozone,35-001-0023,5,not in list,,,,,,
NM,6/3/20,NM.43896,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/4/20,NM.43927,54,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/5/20,NM.43957,65,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,6/6/20,NM.43988,64,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/7/20,NM.44018,62,Moderate,PM2.5,35-001-1013,5,not in list,,,,,,
NM,6/8/20,NM.44049,75,Moderate,PM2.5,35-001-1013,5,66437,,,,,,
NM,6/9/20,NM.44080,46,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/10/20,NM.44110,44,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/11/20,NM.44141,65,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,6/12/20,NM.44171,69,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,6/13/20,NM.6/13/20,51,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/14/20,NM.6/14/20,47,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/15/20,NM.6/15/20,51,Moderate,Ozone,35-001-1012,5,72100,,,,,,
NM,6/16/20,NM.6/16/20,50,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/17/20,NM.6/17/20,58,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/18/20,NM.6/18/20,99,Moderate,PM2.5,35-001-1012,5,not in list,,,,,,
NM,6/19/20,NM.6/19/20,90,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/20/20,NM.6/20/20,74,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/21/20,NM.6/21/20,64,Moderate,PM2.5,35-001-0029,5,not in list,,,,,,
NM,6/22/20,NM.6/22/20,61,Moderate,Ozone,35-001-1012,5,79838,,,,,,
NM,6/23/20,NM.6/23/20,57,Moderate,PM10,35-001-0029,5,not in list,,,,,,
NM,6/24/20,NM.6/24/20,61,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/25/20,NM.6/25/20,58,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/26/20,NM.6/26/20,55,Moderate,PM10,35-001-1013,5,not in list,,,,,,
NM,6/27/20,NM.6/27/20,49,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/28/20,NM.6/28/20,49,Good,Ozone,35-001-1012,5,not in list,,,,,,
NM,6/29/20,NM.6/29/20,47,Good,Ozone,35-001-1012,5,89545,,,,,,
NM,6/30/20,NM.6/30/20,77,Moderate,Ozone,35-001-1012,5,not in list,,,,,,
NM,7/1/20,NM.43837,1,Good,CO,35-001-0029,2,not in list,,,,,,
NY,1/1/20,NY.43831,30,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/2/20,NY.43862,50,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/3/20,NY.43891,57,Moderate,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/4/20,NY.43922,51,Moderate,PM2.5,36-047-0122,3,not in list,,,,,,
NY,1/5/20,NY.43952,30,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/6/20,NY.43983,41,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/7/20,NY.44013,43,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/8/20,NY.44044,43,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/9/20,NY.44075,40,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/10/20,NY.44105,42,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/11/20,NY.44136,52,Moderate,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/12/20,NY.44166,34,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/13/20,NY.1/13/20,47,Good,PM2.5,36-047-0052,3,not in list,,,,,,
NY,1/14/20,NY.1/14/20,46,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,1/15/20,NY.1/15/20,49,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,1/16/20,NY.1/16/20,35,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/17/20,NY.1/17/20,33,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/18/20,NY.1/18/20,23,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/19/20,NY.1/19/20,33,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/20/20,NY.1/20/20,32,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/21/20,NY.1/21/20,36,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/22/20,NY.1/22/20,48,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/23/20,NY.1/23/20,59,Moderate,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/24/20,NY.1/24/20,65,Moderate,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/25/20,NY.1/25/20,30,Good,PM2.5,36-047-0122,3,not in list,,,,,,
NY,1/26/20,NY.1/26/20,27,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/27/20,NY.1/27/20,30,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/28/20,NY.1/28/20,23,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,1/29/20,NY.1/29/20,27,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/30/20,NY.1/30/20,34,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,1/31/20,NY.1/31/20,36,Good,PM2.5,36-047-0052,3,not in list,,,,,,
NY,2/1/20,NY.43832,44,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/2/20,NY.43863,35,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/3/20,NY.43892,44,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,2/4/20,NY.43923,56,Moderate,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/5/20,NY.43953,24,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,2/6/20,NY.43984,52,Moderate,PM2.5,36-047-0122,3,not in list,,,,,,
NY,2/7/20,NY.44014,20,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/8/20,NY.44045,33,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/9/20,NY.44076,37,Good,PM2.5,36-047-0122,3,not in list,,,,,,
NY,2/10/20,NY.44106,31,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/11/20,NY.44137,39,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,2/12/20,NY.44167,33,Good,PM2.5,36-047-0122,3,not in list,,,,,,
NY,2/13/20,NY.2/13/20,28,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/14/20,NY.2/14/20,28,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,2/15/20,NY.2/15/20,27,Good,PM2.5,36-047-0122,3,not in list,,,,,,
NY,2/16/20,NY.2/16/20,33,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/17/20,NY.2/17/20,42,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,2/18/20,NY.2/18/20,51,Moderate,PM2.5,36-047-0122,3,not in list,,,,,,
NY,2/19/20,NY.2/19/20,27,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,2/20/20,NY.2/20/20,19,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/21/20,NY.2/21/20,25,Good,PM2.5,36-047-0052,3,not in list,,,,,,
NY,2/22/20,NY.2/22/20,33,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/23/20,NY.2/23/20,45,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/24/20,NY.2/24/20,60,Moderate,PM2.5,36-047-0122,3,0,,,,,,
NY,2/25/20,NY.2/25/20,35,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/26/20,NY.2/26/20,18,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/27/20,NY.2/27/20,13,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,2/28/20,NY.2/28/20,23,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,2/29/20,NY.2/29/20,18,Good,PM2.5,36-047-0052,1,not in list,,,,,,
NY,3/1/20,NY.43833,22,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,3/2/20,NY.43864,43,Good,PM2.5,36-047-0052,1,214,,,,,,
NY,3/3/20,NY.43893,37,Good,PM2.5,36-047-0052,1,not in list,,,,,,
NY,3/4/20,NY.43924,19,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,3/5/20,NY.43954,21,Good,PM2.5,36-047-0052,1,not in list,,,,,,
NY,3/6/20,NY.43985,19,Good,PM2.5,36-047-0052,1,not in list,,,,,,
NY,3/7/20,NY.44015,21,Good,PM2.5,36-047-0118,3,not in list,,,,,,
NY,3/8/20,NY.44046,23,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/9/20,NY.44077,38,Good,PM2.5,36-047-0118,2,3057,,,,,,
NY,3/10/20,NY.44107,34,Good,PM2.5,36-047-0052,1,not in list,,,,,,
NY,3/11/20,NY.44138,19,Good,PM2.5,36-047-0052,1,not in list,,,,,,
NY,3/12/20,NY.44168,27,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/13/20,NY.3/13/20,20,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/14/20,NY.3/14/20,17,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,3/15/20,NY.3/15/20,18,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,3/16/20,NY.3/16/20,19,Good,PM2.5,36-047-0118,2,61410,,,,,,
NY,3/17/20,NY.3/17/20,22,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/18/20,NY.3/18/20,22,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/19/20,NY.3/19/20,18,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,3/20/20,NY.3/20/20,28,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/21/20,NY.3/21/20,17,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/22/20,NY.3/22/20,23,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/23/20,NY.3/23/20,7,Good,PM2.5,36-047-0118,2,316698,,,,,,
NY,3/24/20,NY.3/24/20,13,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,3/25/20,NY.3/25/20,18,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/26/20,NY.3/26/20,25,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/27/20,NY.3/27/20,27,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/28/20,NY.3/28/20,18,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/29/20,NY.3/29/20,5,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,3/30/20,NY.3/30/20,17,Good,PM2.5,36-047-0118,2,721175,,,,,,
NY,3/31/20,NY.3/31/20,8,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/1/20,NY.43834,15,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,4/2/20,NY.43865,8,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/3/20,NY.43894,8,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/4/20,NY.43925,10,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/5/20,NY.43955,33,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,4/6/20,NY.43986,16,Good,PM2.5,36-047-0052,2,1182811,,,,,,
NY,4/7/20,NY.44016,18,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,4/8/20,NY.44047,30,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/9/20,NY.44078,12,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/10/20,NY.44108,9,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/11/20,NY.44139,15,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,4/12/20,NY.44169,32,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/13/20,NY.4/13/20,18,Good,PM2.5,36-047-0118,2,1594943,,,,,,
NY,4/14/20,NY.4/14/20,11,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/15/20,NY.4/15/20,15,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/16/20,NY.4/16/20,15,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/17/20,NY.4/17/20,17,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/18/20,NY.4/18/20,13,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/19/20,NY.4/19/20,28,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/20/20,NY.4/20/20,14,Good,PM2.5,36-047-0052,2,1906140,,,,,,
NY,4/21/20,NY.4/21/20,15,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/22/20,NY.4/22/20,11,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,4/23/20,NY.4/23/20,19,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/24/20,NY.4/24/20,14,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/25/20,NY.4/25/20,25,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/26/20,NY.4/26/20,8,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/27/20,NY.4/27/20,3,Good,PM2.5,36-047-0118,2,2155828,,,,,,
NY,4/28/20,NY.4/28/20,15,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,4/29/20,NY.4/29/20,21,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,4/30/20,NY.4/30/20,24,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/1/20,NY.43835,5,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/2/20,NY.43866,10,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/3/20,NY.43895,28,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/4/20,NY.43926,11,Good,PM2.5,36-047-0118,2,2308618,,,,,,
NY,5/5/20,NY.43956,9,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/6/20,NY.43987,13,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,5/7/20,NY.44017,10,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/8/20,NY.44048,9,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/9/20,NY.44079,3,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/10/20,NY.44109,10,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/11/20,NY.44140,10,Good,PM2.5,36-047-0118,2,2417734,,,,,,
NY,5/12/20,NY.44170,7,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/13/20,NY.5/13/20,19,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/14/20,NY.5/14/20,24,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/15/20,NY.5/15/20,40,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/16/20,NY.5/16/20,11,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/17/20,NY.5/17/20,4,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/18/20,NY.5/18/20,9,Good,PM2.5,36-047-0118,2,2506032,,,,,,
NY,5/19/20,NY.5/19/20,10,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,5/20/20,NY.5/20/20,6,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/21/20,NY.5/21/20,15,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/22/20,NY.5/22/20,16,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,5/23/20,NY.5/23/20,6,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,5/24/20,NY.5/24/20,20,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/25/20,NY.5/25/20,19,Good,PM2.5,36-047-0118,2,2575959,,,,,,
NY,5/26/20,NY.5/26/20,6,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/27/20,NY.5/27/20,0,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/28/20,NY.5/28/20,8,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,5/29/20,NY.5/29/20,13,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,5/30/20,NY.5/30/20,5,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,5/31/20,NY.5/31/20,0,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/1/20,NY.43836,8,Good,PM2.5,36-047-0118,2,2632678,,,,,,
NY,6/2/20,NY.43867,15,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/3/20,NY.43896,33,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/4/20,NY.43927,32,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,6/5/20,NY.43957,20,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/6/20,NY.43988,13,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/7/20,NY.44018,4,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,6/8/20,NY.44049,10,Good,PM2.5,36-047-0118,2,2672142,,,,,,
NY,6/9/20,NY.44080,32,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/10/20,NY.44110,34,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,6/11/20,NY.44141,27,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/12/20,NY.44171,7,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/13/20,NY.6/13/20,0,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/14/20,NY.6/14/20,7,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/15/20,NY.6/15/20,12,Good,PM2.5,36-047-0118,2,2705729,,,,,,
NY,6/16/20,NY.6/16/20,10,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/17/20,NY.6/17/20,7,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/18/20,NY.6/18/20,6,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/19/20,NY.6/19/20,18,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/20/20,NY.6/20/20,29,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/21/20,NY.6/21/20,17,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/22/20,NY.6/22/20,11,Good,PM2.5,36-047-0118,2,2737778,,,,,,
NY,6/23/20,NY.6/23/20,27,Good,PM2.5,36-047-0052,2,not in list,,,,,,
NY,6/24/20,NY.6/24/20,22,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/25/20,NY.6/25/20,23,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/26/20,NY.6/26/20,19,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/27/20,NY.6/27/20,47,Good,PM2.5,36-047-0118,2,not in list,,,,,,
NY,6/28/20,NY.6/28/20,29,Good,PM2.5,36-047-0118,2,not in list,,,,,,
